ano,municipio,pibpc
2014,Senador Salgado Filho,  25.152 
2014,Sentinela do Sul,  14.886 
2014,Serafina Corrêa,  36.690 
2014,Sério,  16.867 
2014,Sertão,  35.936 
2014,Sertão Santana,  21.312 
2014,Sete de Setembro,  23.581 
2014,Severiano de Almeida,  22.133 
2014,Silveira Martins,  16.647 
2014,Sinimbu,  17.153 
2014,Sobradinho,  20.969 
2014,Soledade,  20.056 
2014,Tabaí,  16.931 
2014,Tapejara,  32.217 
2014,Tapera,  30.235 
2014,Tapes,  16.967 
2014,Taquara,  19.962 
2014,Taquari,  23.893 
2014,Taquaruçu do Sul,  26.861 
2014,Tavares,  13.155 
2014,Tenente Portela,  20.625 
2014,Terra de Areia,  14.813 
2014,Teutônia,  34.561 
2014,Tio Hugo,  29.841 
2014,Tiradentes do Sul,  15.659 
2014,Toropi,  19.357 
2014,Torres,  23.282 
2014,Tramandaí,  18.060 
2014,Travesseiro,  26.138 
2014,Três Arroios,  45.282 
2014,Três Cachoeiras,  18.153 
2014,Três Coroas,  34.961 
2014,Três de Maio,  30.984 
2014,Três Forquilhas,  15.670 
2014,Três Palmeiras,  22.260 
2014,Três Passos,  23.983 
2014,Trindade do Sul,  22.244 
2014,Triunfo,  184.679 
2014,Tucunduva,  28.868 
2014,Tunas,  14.136 
2014,Tupanci do Sul,  26.826 
2014,Tupanciretã,  39.908 
2014,Tupandi,  85.406 
2014,Tuparendi,  25.682 
2014,Turuçu,  22.196 
2014,Ubiretama,  21.072 
2014,União da Serra,  33.871 
2014,Unistalda,  18.384 
2014,Uruguaiana,  17.714 
2014,Vacaria,  27.044 
2014,Vale Verde,  20.689 
2014,Vale do Sol,  18.065 
2014,Vale Real,  18.997 
2014,Vanini,  24.307 
2014,Venâncio Aires,  40.427 
2014,Vera Cruz,  24.017 
2014,Veranópolis,  41.318 
2014,Vespasiano Corrêa,  28.016 
2014,Viadutos,  26.164 
2014,Viamão,  12.290 
2014,Vicente Dutra,  15.235 
2014,Victor Graeff,  37.693 
2014,Vila Flores,  48.867 
2014,Vila Lângaro,  33.588 
2014,Vila Maria,  42.901 
2014,Vila Nova do Sul,  19.795 
2014,Vista Alegre,  21.629 
2014,Vista Alegre do Prata,  30.374 
2014,Vista Gaúcha,  21.153 
2014,Vitória das Missões,  18.596 
2014,Westfália,  38.201 
2014,Xangri-lá,  26.250 
2015,Aceguá,  51.155 
2015,Água Santa,  68.969 
2015,Agudo,  25.058 
2015,Ajuricaba,  32.248 
2015,Alecrim,  13.687 
2015,Alegrete,  23.186 
2015,Alegria,  22.385 
2015,Almirante Tamandaré do Sul,  58.018 
2015,Alpestre,  70.085 
2015,Alto Alegre,  31.031 
2015,Alto Feliz,  25.394 
2015,Alvorada,  11.332 
2015,Amaral Ferrador,  12.734 
2015,Ametista do Sul,  11.507 
2015,André da Rocha,  82.081 
2015,Anta Gorda,  28.174 
2015,Antônio Prado,  36.219 
2015,Arambaré,  34.573 
2015,Araricá,  27.036 
2015,Aratiba,  139.757 
2015,Arroio do Meio,  46.833 
2015,Arroio do Sal,  20.945 
2015,Arroio do Padre,  15.442 
2015,Arroio dos Ratos,  15.997 
2015,Arroio do Tigre,  22.413 
2015,Arroio Grande,  26.849 
2015,Arvorezinha,  21.156 
2015,Augusto Pestana,  36.568 
2015,Áurea,  24.005 
2015,Bagé,  21.060 
2015,Balneário Pinhal,  15.166 
2015,Barão,  31.455 
2015,Barão de Cotegipe,  24.846 
2015,Barão do Triunfo,  13.154 
2015,Barracão,  31.114 
2015,Barra do Guarita,  11.797 
2015,Barra do Quaraí,  43.856 
2015,Barra do Ribeiro,  22.271 
2015,Barra do Rio Azul,  21.619 
2015,Barra Funda,  41.854 
2015,Barros Cassal,  13.995 
2015,Benjamin Constant do Sul,  11.976 
2015,Bento Gonçalves,  46.383 
2015,Boa Vista das Missões,  55.531 
2015,Boa Vista do Buricá,  24.910 
2015,Boa Vista do Cadeado,  71.698 
2015,Boa Vista do Incra,  55.481 
2015,Boa Vista do Sul,  24.995 
2015,Bom Jesus,  24.013 
2015,Bom Princípio,  37.532 
2015,Bom Progresso,  21.519 
2015,Bom Retiro do Sul,  19.216 
2015,Boqueirão do Leão,  12.926 
2015,Bossoroca,  34.794 
2015,Bozano,  42.592 
2015,Braga,  19.635 
2015,Brochier,  16.354 
2015,Butiá,  19.281 
2015,Caçapava do Sul,  20.927 
2015,Cacequi,  22.700 
2015,Cachoeira do Sul,  24.775 
2015,Cachoeirinha,  47.495 
2015,Cacique Doble,  17.096 
2015,Caibaté,  27.293 
2015,Caiçara,  16.207 
2015,Camaquã,  26.106 
2015,Camargo,  57.890 
2015,Cambará do Sul,  19.580 
2015,Campestre da Serra,  37.592 
2015,Campina das Missões,  20.177 
2015,Campinas do Sul,  31.399 
2015,Campo Bom,  40.522 
2015,Campo Novo,  33.561 
2015,Campos Borges,  23.343 
2015,Candelária,  21.192 
2015,Cândido Godói,  28.327 
2015,Candiota,  28.754 
2015,Canela,  21.353 
2015,Canguçu,  16.957 
2015,Canoas,  47.592 
2015,Canudos do Vale,  21.950 
2015,Capão Bonito do Sul,  65.849 
2015,Capão da Canoa,  25.441 
2015,Capão do Cipó,  71.704 
2015,Capão do Leão,  20.539 
2015,Capivari do Sul,  47.111 
2015,Capela de Santana,  15.932 
2015,Capitão,  21.828 
2015,Carazinho,  40.213 
2015,Caraá,  11.407 
2015,Carlos Barbosa,  66.832 
2015,Carlos Gomes,  19.406 
2015,Casca,  41.042 
2015,Caseiros,  32.826 
2015,Catuípe,  32.136 
2015,Caxias do Sul,  43.452 
2015,Centenário,  20.540 
2015,Cerrito,  13.474 
2015,Cerro Branco,  14.479 
2015,Cerro Grande,  19.023 
2015,Cerro Grande do Sul,  13.470 
2015,Cerro Largo,  41.751 
2015,Chapada,  41.019 
2015,Charqueadas,  28.769 
2015,Charrua,  20.235 
2015,Chiapetta,  44.409 
2015,Chuí,  30.837 
2015,Chuvisca,  18.163 
2015,Cidreira,  16.874 
2015,Ciríaco,  23.058 
2015,Colinas,  26.414 
2015,Colorado,  44.183 
2015,Condor,  44.752 
2015,Constantina,  24.227 
2015,Coqueiro Baixo,  21.025 
2015,Coqueiros do Sul,  37.267 
2015,Coronel Barros,  36.986 
2015,Coronel Bicaco,  31.497 
2015,Coronel Pilar,  20.356 
2015,Cotiporã,  32.711 
2015,Coxilha,  62.939 
2015,Crissiumal,  20.477 
2015,Cristal,  21.236 
2015,Cristal do Sul,  17.751 
2015,Cruz Alta,  47.064 
2015,Cruzaltense,  29.780 
2015,Cruzeiro do Sul,  24.735 
2015,David Canabarro,  24.071 
2015,Derrubadas,  22.491 
2015,Dezesseis de Novembro,  12.277 
2015,Dilermando de Aguiar,  33.521 
2015,Dois Irmãos,  51.029 
2015,Dois Irmãos das Missões,  43.095 
2015,Dois Lajeados,  24.840 
2015,Dom Feliciano,  14.814 
2015,Dom Pedro de Alcântara,  17.865 
2015,Dom Pedrito,  29.604 
2015,Dona Francisca,  19.623 
2015,Doutor Maurício Cardoso,  32.194 
2015,Doutor Ricardo,  27.255 
2015,Eldorado do Sul,  33.828 
2015,Encantado,  33.697 
2015,Encruzilhada do Sul,  17.437 
2015,Engenho Velho,  35.763 
2015,Entre-Ijuís,  31.145 
2015,Entre Rios do Sul,  50.147 
2015,Erebango,  28.176 
2015,Erechim,  41.646 
2015,Ernestina,  42.239 
2015,Herval,  14.516 
2015,Erval Grande,  16.167 
2015,Erval Seco,  27.501 
2015,Esmeralda,  50.131 
2015,Esperança do Sul,  18.586 
2015,Espumoso,  38.379 
2015,Estação,  35.103 
2015,Estância Velha,  28.802 
2015,Esteio,  37.093 
2015,Estrela,  35.517 
2015,Estrela Velha,  28.339 
2015,Eugênio de Castro,  54.338 
2015,Fagundes Varela,  26.520 
2015,Farroupilha,  41.150 
2015,Faxinal do Soturno,  22.851 
2015,Faxinalzinho,  20.734 
2015,Fazenda Vilanova,  28.285 
2015,Feliz,  27.367 
2015,Flores da Cunha,  44.505 
2015,Floriano Peixoto,  25.606 
2015,Fontoura Xavier,  14.887 
2015,Formigueiro,  24.393 
2015,Forquetinha,  15.911 
2015,Fortaleza dos Valos,  52.662 
2015,Frederico Westphalen,  30.332 
2015,Garibaldi,  51.102 
2015,Garruchos,  33.052 
2015,Gaurama,  31.580 
2015,General Câmara,  15.984 
2015,Gentil,  55.967 
2015,Getúlio Vargas,  27.482 
2015,Giruá,  35.587 
2015,Glorinha,  47.661 
2015,Gramado,  47.711 
2015,Gramado dos Loureiros,  19.216 
2015,Gramado Xavier,  15.643 
2015,Gravataí,  35.743 
2015,Guabiju,  42.955 
2015,Guaíba,  53.984 
2015,Guaporé,  30.388 
2015,Guarani das Missões,  30.838 
2015,Harmonia,  28.640 
2015,Herveiras,  17.377 
2015,Horizontina,  62.312 
2015,Hulha Negra,  22.192 
2015,Humaitá,  26.206 
2015,Ibarama,  16.082 
2015,Ibiaçá,  36.748 
2015,Ibiraiaras,  33.463 
2015,Ibirapuitã,  23.802 
2015,Ibirubá,  43.302 
2015,Igrejinha,  43.867 
2015,Ijuí,  34.167 
2015,Ilópolis,  25.789 
2015,Imbé,  20.914 
2015,Imigrante,  55.010 
2015,Independência,  31.307 
2015,Inhacorá,  22.088 
2015,Ipê,  31.298 
2015,Ipiranga do Sul,  40.871 
2015,Iraí,  17.770 
2015,Itaara,  15.438 
2015,Itacurubi,  22.724 
2015,Itapuca,  19.532 
2015,Itaqui,  29.698 
2015,Itati,  25.344 
2015,Itatiba do Sul,  14.062 
2015,Ivorá,  22.184 
2015,Ivoti,  39.992 
2015,Jaboticaba,  20.680 
2015,Jacuizinho,  32.616 
2015,Jacutinga,  33.701 
2015,Jaguarão,  21.225 
2015,Jaguari,  19.179 
2015,Jaquirana,  14.886 
2015,Jari,  45.083 
2015,Jóia,  42.755 
2015,Júlio de Castilhos,  49.228 
2015,Lagoa Bonita do Sul,  18.985 
2015,Lagoão,  13.770 
2015,Lagoa dos Três Cantos,  44.004 
2015,Lagoa Vermelha,  32.183 
2015,Lajeado,  41.455 
2015,Lajeado do Bugre,  15.305 
2015,Lavras do Sul,  28.286 
2015,Liberato Salzano,  20.310 
2015,Lindolfo Collor,  53.301 
2015,Linha Nova,  28.132 
2015,Machadinho,  23.936 
2015,Maçambará,  43.047 
2015,Mampituba,  15.738 
2015,Manoel Viana,  28.725 
2015,Maquiné,  15.366 
2015,Maratá,  34.272 
2015,Marau,  42.110 
2015,Marcelino Ramos,  20.320 
2015,Mariana Pimentel,  14.686 
2015,Mariano Moro,  21.586 
2015,Marques de Souza,  18.558 
2015,Mata,  18.214 
2015,Mato Castelhano,  42.987 
2015,Mato Leitão,  31.561 
2015,Mato Queimado,  24.592 
2015,Maximiliano de Almeida,  19.050 
2015,Minas do Leão,  20.556 
2015,Miraguaí,  25.297 
2015,Montauri,  34.555 
2015,Monte Alegre dos Campos,  17.925 
2015,Monte Belo do Sul,  44.390 
2015,Montenegro,  44.796 
2015,Mormaço,  28.069 
2015,Morrinhos do Sul,  16.238 
2015,Morro Redondo,  13.582 
2015,Morro Reuter,  24.276 
2015,Mostardas,  22.265 
2015,Muçum,  45.712 
2015,Muitos Capões,  138.868 
2015,Muliterno,  23.391 
2015,Não-Me-Toque,  57.866 
2015,Nicolau Vergueiro,  45.667 
2015,Nonoai,  26.890 
2015,Nova Alvorada,  39.723 
2015,Nova Araçá,  66.771 
2015,Nova Bassano,  70.398 
2015,Nova Boa Vista,  38.269 
2015,Nova Bréscia,  26.831 
2015,Nova Candelária,  41.268 
2015,Nova Esperança do Sul,  24.288 
2015,Nova Hartz,  32.558 
2015,Nova Pádua,  24.745 
2015,Nova Palma,  31.743 
2015,Nova Petrópolis,  32.788 
2015,Nova Prata,  39.760 
2015,Nova Ramada,  41.275 
2015,Nova Roma do Sul,  43.969 
2015,Nova Santa Rita,  42.352 
2015,Novo Cabrais,  20.269 
2015,Novo Hamburgo,  32.660 
2015,Novo Machado,  28.112 
2015,Novo Tiradentes,  19.037 
2015,Novo Xingu,  25.954 
2015,Novo Barreiro,  18.139 
2015,Osório,  28.552 
2015,Paim Filho,  22.432 
2015,Palmares do Sul,  35.682 
2015,Palmeira das Missões,  32.545 
2015,Palmitinho,  21.789 
2015,Panambi,  40.905 
2015,Pantano Grande,  27.376 
2015,Paraí,  34.134 
2015,Paraíso do Sul,  18.610 
2015,Pareci Novo,  21.098 
2015,Parobé,  19.627 
2015,Passa Sete,  16.336 
2015,Passo do Sobrado,  23.041 
2015,Passo Fundo,  39.734 
2015,Paulo Bento,  33.034 
2015,Paverama,  17.879 
2015,Pedras Altas,  46.355 
2015,Pedro Osório,  15.458 
2015,Pejuçara,  48.896 
2015,Pelotas,  21.558 
2015,Picada Café,  55.384 
2015,Pinhal,  24.717 
2015,Pinhal da Serra,  180.703 
2015,Pinhal Grande,  86.892 
2015,Pinheirinho do Vale,  15.522 
2015,Pinheiro Machado,  19.372 
2015,Pinto Bandeira,  16.676 
2015,Pirapó,  18.647 
2015,Piratini,  15.421 
2015,Planalto,  15.682 
2015,Poço das Antas,  29.856 
2015,Pontão,  51.768 
2015,Ponte Preta,  25.279 
2015,Portão,  33.570 
2015,Porto Alegre,  46.133 
2015,Porto Lucena,  16.666 
2015,Porto Mauá,  19.854 
2015,Porto Vera Cruz,  17.061 
2015,Porto Xavier,  13.304 
2015,Pouso Novo,  20.497 
2015,Presidente Lucena,  37.454 
2015,Progresso,  16.938 
2015,Protásio Alves,  24.758 
2015,Putinga,  21.057 
2015,Quaraí,  17.228 
2015,Quatro Irmãos,  54.380 
2015,Quevedos,  46.834 
2015,Quinze de Novembro,  33.731 
2015,Redentora,  12.977 
2015,Relvado,  21.457 
2015,Restinga Sêca,  23.363 
2015,Rio dos Índios,  21.727 
2015,Rio Grande,  34.987 
2015,Rio Pardo,  21.258 
2015,Riozinho,  24.340 
2015,Roca Sales,  38.371 
2015,Rodeio Bonito,  24.024 
2015,Rolador,  29.523 
2015,Rolante,  24.831 
2015,Ronda Alta,  24.582 
2015,Rondinha,  29.536 
2015,Roque Gonzales,  78.574 
2015,Rosário do Sul,  20.445 
2015,Sagrada Família,  20.348 
2015,Saldanha Marinho,  41.467 
2015,Salto do Jacuí,  37.903 
2015,Salvador das Missões,  35.713 
2015,Salvador do Sul,  36.928 
2015,Sananduva,  28.578 
2015,Santa Bárbara do Sul,  61.962 
2015,Santa Cecília do Sul,  38.090 
2015,Santa Clara do Sul,  35.310 
2015,Santa Cruz do Sul,  61.578 
2015,Santa Maria,  23.027 
2015,Santa Maria do Herval,  33.045 
2015,Santa Margarida do Sul,  72.782 
2015,Santana da Boa Vista,  19.699 
2015,Sant'Ana do Livramento,  22.919 
2015,Santa Rosa,  33.329 
2015,Santa Tereza,  20.579 
2015,Santa Vitória do Palmar,  26.548 
2015,Santiago,  21.476 
2015,Santo Ângelo,  25.751 
2015,Santo Antônio do Palma,  32.133 
2015,Santo Antônio da Patrulha,  25.330 
2015,Santo Antônio das Missões,  24.952 
2015,Santo Antônio do Planalto,  44.271 
2015,Santo Augusto,  32.515 
2015,Santo Cristo,  29.105 
2015,Santo Expedito do Sul,  24.980 
2015,São Borja,  25.609 
2015,São Domingos do Sul,  19.396 
2015,São Francisco de Assis,  19.069 
2015,São Francisco de Paula,  24.438 
2015,São Gabriel,  23.962 
2015,São Jerônimo,  22.743 
2015,São João da Urtiga,  23.542 
2015,São João do Polêsine,  26.116 
2015,São Jorge,  25.880 
2015,São José das Missões,  18.609 
2015,São José do Herval,  19.609 
2015,São José do Hortêncio,  27.373 
2015,São José do Inhacorá,  32.699 
2015,São José do Norte,  13.034 
2015,São José do Ouro,  34.009 
2015,São José do Sul,  24.364 
2015,São José dos Ausentes,  27.028 
2015,São Leopoldo,  30.352 
2015,São Lourenço do Sul,  21.184 
2015,São Luiz Gonzaga,  27.132 
2015,São Marcos,  29.468 
2015,São Martinho,  30.572 
2015,São Martinho da Serra,  47.756 
2015,São Miguel das Missões,  49.150 
2015,São Nicolau,  20.302 
2015,São Paulo das Missões,  19.333 
2015,São Pedro da Serra,  17.637 
2015,São Pedro das Missões,  28.856 
2015,São Pedro do Butiá,  25.800 
2015,São Pedro do Sul,  18.949 
2015,São Sebastião do Caí,  24.222 
2015,São Sepé,  28.435 
2015,São Valentim,  23.273 
2015,São Valentim do Sul,  21.655 
2015,São Valério do Sul,  17.605 
2015,São Vendelino,  28.000 
2015,São Vicente do Sul,  26.183 
2015,Sapiranga,  35.752 
2015,Sapucaia do Sul,  21.812 
2015,Sarandi,  32.768 
2015,Seberi,  26.838 
2015,Sede Nova,  27.197 
2015,Segredo,  16.281 
2015,Selbach,  36.695 
2015,Senador Salgado Filho,  27.842 
2015,Sentinela do Sul,  14.248 
2015,Serafina Corrêa,  36.492 
2015,Sério,  16.483 
2015,Sertão,  37.827 
2015,Sertão Santana,  23.959 
2015,Sete de Setembro,  25.082 
2015,Severiano de Almeida,  23.485 
2015,Silveira Martins,  18.511 
2015,Sinimbu,  17.587 
2015,Sobradinho,  21.619 
2015,Soledade,  22.209 
2015,Tabaí,  17.978 
2015,Tapejara,  34.950 
2015,Tapera,  32.972 
2015,Tapes,  18.715 
2015,Taquara,  21.059 
2015,Taquari,  24.919 
2015,Taquaruçu do Sul,  27.767 
2015,Tavares,  13.499 
2015,Tenente Portela,  23.818 
2015,Terra de Areia,  17.457 
2015,Teutônia,  34.578 
2015,Tio Hugo,  38.363 
2015,Tiradentes do Sul,  17.350 
2015,Toropi,  20.657 
2015,Torres,  26.359 
2015,Tramandaí,  18.898 
2015,Travesseiro,  24.581 
2015,Três Arroios,  23.610 
2015,Três Cachoeiras,  18.946 
2015,Três Coroas,  35.158 
2015,Três de Maio,  34.695 
2015,Três Forquilhas,  17.424 
2015,Três Palmeiras,  24.242 
2015,Três Passos,  26.996 
2015,Trindade do Sul,  25.357 
2015,Triunfo,  268.405 
2015,Tucunduva,  29.327 
2015,Tunas,  15.554 
2015,Tupanci do Sul,  24.524 
2015,Tupanciretã,  43.268 
2015,Tupandi,  96.153 
2015,Tuparendi,  27.767 
2015,Turuçu,  22.959 
2015,Ubiretama,  22.093 
2015,União da Serra,  35.518 
2015,Unistalda,  21.794 
2015,Uruguaiana,  20.260 
2015,Vacaria,  29.689 
2015,Vale Verde,  21.504 
2015,Vale do Sol,  18.683 
2015,Vale Real,  20.252 
2015,Vanini,  24.767 
2015,Venâncio Aires,  40.595 
2015,Vera Cruz,  23.500 
2015,Veranópolis,  45.969 
2015,Vespasiano Corrêa,  28.935 
2015,Viadutos,  27.624 
2015,Viamão,  12.858 
2015,Vicente Dutra,  15.031 
2015,Victor Graeff,  47.354 
2015,Vila Flores,  43.364 
2015,Vila Lângaro,  40.928 
2015,Vila Maria,  41.800 
2015,Vila Nova do Sul,  22.184 
2015,Vista Alegre,  20.805 
2015,Vista Alegre do Prata,  31.473 
2015,Vista Gaúcha,  22.216 
2015,Vitória das Missões,  20.967 
2015,Westfália,  40.951 
2015,Xangri-lá,  30.020 
2016,Aceguá,  54.137 
2016,Água Santa,  69.963 
2016,Agudo,  25.801 
2016,Ajuricaba,  35.732 
2016,Alecrim,  15.063 
2016,Alegrete,  24.318 
2016,Alegria,  27.283 
2016,Almirante Tamandaré do Sul,  66.851 
2016,Alpestre,  59.495 
2016,Alto Alegre,  36.681 
2016,Alto Feliz,  26.745 
2016,Alvorada,  12.583 
2016,Amaral Ferrador,  16.343 
2016,Ametista do Sul,  12.017 
2016,André da Rocha,  95.207 
2016,Anta Gorda,  30.836 
2016,Antônio Prado,  39.147 
2016,Arambaré,  35.993 
2016,Araricá,  27.518 
2016,Aratiba,  144.369 
2016,Arroio do Meio,  51.977 
2016,Arroio do Sal,  22.727 
2016,Arroio do Padre,  17.703 
2016,Arroio dos Ratos,  16.281 
2016,Arroio do Tigre,  23.409 
2016,Arroio Grande,  26.885 
2016,Arvorezinha,  23.340 
2016,Augusto Pestana,  41.800 
2016,Áurea,  28.011 
2016,Bagé,  23.332 
2016,Balneário Pinhal,  16.389 
2016,Barão,  27.998 
2016,Barão de Cotegipe,  29.091 
2016,Barão do Triunfo,  15.283 
2016,Barracão,  39.019 
2016,Barra do Guarita,  12.774 
2016,Barra do Quaraí,  41.692 
2016,Barra do Ribeiro,  23.770 
2016,Barra do Rio Azul,  26.680 
2016,Barra Funda,  46.464 
2016,Barros Cassal,  15.973 
2016,Benjamin Constant do Sul,  14.025 
2016,Bento Gonçalves,  45.112 
2016,Boa Vista das Missões,  63.576 
2016,Boa Vista do Buricá,  27.527 
2016,Boa Vista do Cadeado,  95.037 
2016,Boa Vista do Incra,  70.520 
2016,Boa Vista do Sul,  24.990 
2016,Bom Jesus,  28.583 
2016,Bom Princípio,  39.297 
2016,Bom Progresso,  25.112 
2016,Bom Retiro do Sul,  20.664 
2016,Boqueirão do Leão,  14.525 
2016,Bossoroca,  43.103 
2016,Bozano,  48.866 
2016,Braga,  21.698 
2016,Brochier,  15.998 
2016,Butiá,  20.170 
2016,Caçapava do Sul,  22.617 
2016,Cacequi,  22.617 
2016,Cachoeira do Sul,  26.602 
2016,Cachoeirinha,  39.673 
2016,Cacique Doble,  20.060 
2016,Caibaté,  33.415 
2016,Caiçara,  19.277 
2016,Camaquã,  29.028 
2016,Camargo,  61.785 
2016,Cambará do Sul,  21.222 
2016,Campestre da Serra,  42.715 
2016,Campina das Missões,  24.124 
2016,Campinas do Sul,  36.675 
2016,Campo Bom,  43.013 
2016,Campo Novo,  37.371 
2016,Campos Borges,  25.703 
2016,Candelária,  21.273 
2016,Cândido Godói,  33.047 
2016,Candiota,  49.624 
2016,Canela,  22.349 
2016,Canguçu,  19.318 
2016,Canoas,  58.762 
2016,Canudos do Vale,  24.066 
2016,Capão Bonito do Sul,  78.174 
2016,Capão da Canoa,  28.539 
2016,Capão do Cipó,  77.519 
2016,Capão do Leão,  19.593 
2016,Capivari do Sul,  51.987 
2016,Capela de Santana,  17.346 
2016,Capitão,  21.880 
2016,Carazinho,  43.789 
2016,Caraá,  12.522 
2016,Carlos Barbosa,  72.880 
2016,Carlos Gomes,  23.498 
2016,Casca,  45.095 
2016,Caseiros,  36.328 
2016,Catuípe,  37.447 
2016,Caxias do Sul,  41.879 
2016,Centenário,  24.283 
2016,Cerrito,  13.811 
2016,Cerro Branco,  14.169 
2016,Cerro Grande,  21.105 
2016,Cerro Grande do Sul,  14.932 
2016,Cerro Largo,  44.678 
2016,Chapada,  45.322 
2016,Charqueadas,  26.824 
2016,Charrua,  22.941 
2016,Chiapetta,  47.108 
2016,Chuí,  33.917 
2016,Chuvisca,  22.194 
2016,Cidreira,  18.372 
2016,Ciríaco,  26.254 
2016,Colinas,  26.678 
2016,Colorado,  52.119 
2016,Condor,  47.990 
2016,Constantina,  26.612 
2016,Coqueiro Baixo,  21.172 
2016,Coqueiros do Sul,  43.614 
2016,Coronel Barros,  42.673 
2016,Coronel Bicaco,  39.343 
2016,Coronel Pilar,  20.099 
2016,Cotiporã,  31.226 
2016,Coxilha,  72.366 
2016,Crissiumal,  22.496 
2016,Cristal,  21.374 
2016,Cristal do Sul,  19.341 
2016,Cruz Alta,  49.684 
2016,Cruzaltense,  35.708 
2016,Cruzeiro do Sul,  26.757 
2016,David Canabarro,  26.584 
2016,Derrubadas,  24.885 
2016,Dezesseis de Novembro,  14.223 
2016,Dilermando de Aguiar,  39.436 
2016,Dois Irmãos,  55.045 
2016,Dois Irmãos das Missões,  51.528 
2016,Dois Lajeados,  25.938 
2016,Dom Feliciano,  15.116 
2016,Dom Pedro de Alcântara,  20.123 
2016,Dom Pedrito,  31.004 
